dataset,column,miss_ratio,method,RMSE,Wasserstein,time
Bala_classification_dataset,Mendeleev_Number,0.4,fill_with_dt,5.707476783178314,1.0419155844155847,0.007035732269287109
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_et,2.269826231208174,0.8456460517241353,0.0823507308959961
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_ridge,6.303655956242394,3.404063115773538,0.004999637603759766
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_xgb,4.137760748145519,0.6858991522427269,0.033954620361328125
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_lgb,3.4669511786689866,1.0278848561786584,0.018990755081176758
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_gbr,3.054709292157398,0.8297368006651339,0.0546717643737793
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_rf,3.2492101665195805,0.9872444827586441,0.09503507614135742
Bala_classification_dataset,Mendeleev_Number,0.30000000000000004,fill_with_dt,5.312249630643863,1.1809241379310336,0.005999088287353516
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_et,5.314603257976358,1.3776473947368755,0.07662796974182129
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_ridge,6.0805065498752375,2.5282886444431396,0.004999876022338867
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_xgb,7.457326156059,1.586260872609992,0.032000064849853516
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_lgb,5.246870761391028,1.2939560211795862,0.0159609317779541
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_gbr,5.419529749172253,1.4386452236228284,0.05300116539001465
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_rf,6.738255972192531,1.8761527631579054,0.10003495216369629
Bala_classification_dataset,Mendeleev_Number,0.2,fill_with_dt,7.941156152137519,1.626094736842105,0.005001068115234375
Bala_classification_dataset,Mendeleev_Number,0.1,fill_with_et,2.899563483239137,1.275923842105268,0.07899928092956543
