dataset,column,miss_ratio,method,RMSE,Wasserstein,time
BMDS_data,no_soc_bandgap,0.9,fill_with_et,0.7349666835682834,0.16825290497076023,0.0729987621307373
BMDS_data,no_soc_bandgap,0.9,fill_with_ridge,0.8731084524042497,0.46169406481787967,0.018999576568603516
BMDS_data,no_soc_bandgap,0.9,fill_with_xgb,0.9489234206826974,0.14999837326308793,0.039002418518066406
BMDS_data,no_soc_bandgap,0.9,fill_with_lgb,0.8681255328479426,0.3121968100981784,0.03296208381652832
BMDS_data,no_soc_bandgap,0.9,fill_with_gbr,0.8533309438680997,0.11103209484578941,0.05545520782470703
BMDS_data,no_soc_bandgap,0.9,fill_with_rf,0.823957008773782,0.14521615204678373,0.09999322891235352
BMDS_data,no_soc_bandgap,0.9,fill_with_dt,1.150494838693181,0.10912631578947378,0.018000125885009766
BMDS_data,no_soc_bandgap,0.8,fill_with_et,0.6954632909781776,0.14520739144736847,0.08300042152404785
BMDS_data,no_soc_bandgap,0.8,fill_with_ridge,0.8916945217057382,0.3631765821323973,0.017000913619995117
BMDS_data,no_soc_bandgap,0.8,fill_with_xgb,0.8897393168235601,0.14904280296657463,0.06199812889099121
BMDS_data,no_soc_bandgap,0.8,fill_with_lgb,0.8047564021509512,0.28223627914065713,0.02900075912475586
BMDS_data,no_soc_bandgap,0.8,fill_with_gbr,0.8600300227228611,0.16762381251638186,0.061963558197021484
BMDS_data,no_soc_bandgap,0.8,fill_with_rf,0.7461441291154295,0.1967531726973685,0.12002801895141602
BMDS_data,no_soc_bandgap,0.8,fill_with_dt,1.082790431251527,0.18118305921052638,0.02000284194946289
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_et,0.7054476878223305,0.15699795488721807,0.0980076789855957
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_ridge,0.9258189846316873,0.4024872968887844,0.017000198364257812
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_xgb,0.8070877936615056,0.1362147783666937,0.06657981872558594
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_lgb,0.7484499657311156,0.21543584446887,0.029966115951538086
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_gbr,0.7631140631397189,0.14510283981056887,0.07400059700012207
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_rf,0.758662118982111,0.17453622744360903,0.13603544235229492
BMDS_data,no_soc_bandgap,0.7000000000000001,fill_with_dt,0.9891245561671097,0.07912575187969925,0.018995285034179688
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_et,0.6942353355119837,0.16246455043859653,0.12000775337219238
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_ridge,0.8968762407249843,0.41517807378505917,0.01699686050415039
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_xgb,0.8147878554810714,0.13341041991366398,0.06299972534179688
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_lgb,0.74039241878988,0.1795335490292868,0.0279996395111084
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_gbr,0.8132683663274403,0.14948272183044808,0.08199930191040039
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_rf,0.7290714777444063,0.14926657894736847,0.1579875946044922
BMDS_data,no_soc_bandgap,0.6000000000000001,fill_with_dt,0.9713860484091068,0.052731578947368386,0.019001245498657227
BMDS_data,no_soc_bandgap,0.5,fill_with_et,0.6612200397466572,0.1661456710526315,0.12199687957763672
BMDS_data,no_soc_bandgap,0.5,fill_with_ridge,0.8458750688541392,0.39932218510439194,0.016005277633666992
BMDS_data,no_soc_bandgap,0.5,fill_with_xgb,0.7935820507632748,0.14289659804235358,0.054488182067871094
BMDS_data,no_soc_bandgap,0.5,fill_with_lgb,0.7286278789836984,0.20215838571336608,0.030571937561035156
BMDS_data,no_soc_bandgap,0.5,fill_with_gbr,0.6987301124764486,0.14085961487490267,0.09199810028076172
BMDS_data,no_soc_bandgap,0.5,fill_with_rf,0.6778565953325736,0.18605675263157892,0.1740269660949707
BMDS_data,no_soc_bandgap,0.5,fill_with_dt,0.9248948857060801,0.09958026315789476,0.0169677734375
BMDS_data,no_soc_bandgap,0.4,fill_with_et,0.674950070622445,0.19861733552631572,0.13600873947143555
BMDS_data,no_soc_bandgap,0.4,fill_with_ridge,0.8800278791114416,0.4232270376499345,0.014001846313476562
BMDS_data,no_soc_bandgap,0.4,fill_with_xgb,0.7904915787591791,0.1893151618056943,0.061997175216674805
BMDS_data,no_soc_bandgap,0.4,fill_with_lgb,0.6864350483803898,0.2327569244495133,0.029999732971191406
BMDS_data,no_soc_bandgap,0.4,fill_with_gbr,0.7527159115201892,0.2157807840259645,0.10128593444824219
BMDS_data,no_soc_bandgap,0.4,fill_with_rf,0.6761791416564158,0.2241267138157894,0.1959986686706543
BMDS_data,no_soc_bandgap,0.4,fill_with_dt,1.028840107664042,0.08999901315789476,0.016001462936401367
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_et,0.6337577980089607,0.10945484210526321,0.12030720710754395
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_ridge,0.9951483112288251,0.3988294549354031,0.010996818542480469
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_xgb,0.6954566105791307,0.11867617820200611,0.06100130081176758
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_lgb,0.7138809136838273,0.15070946243437078,0.029000282287597656
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_gbr,0.6794069528906851,0.13893798711780103,0.11199736595153809
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_rf,0.6659712020269392,0.13266205701754386,0.21999430656433105
BMDS_data,no_soc_bandgap,0.30000000000000004,fill_with_dt,0.8649903145690393,0.07047456140350873,0.0160062313079834
BMDS_data,no_soc_bandgap,0.2,fill_with_et,0.7743845630785449,0.17572162500000005,0.13500261306762695
BMDS_data,no_soc_bandgap,0.2,fill_with_ridge,0.7770423542424151,0.36839948098015696,0.00899362564086914
BMDS_data,no_soc_bandgap,0.2,fill_with_xgb,0.9027346640916191,0.1674223554481445,0.06400632858276367
BMDS_data,no_soc_bandgap,0.2,fill_with_lgb,0.8128380318801067,0.1598289270244434,0.030965566635131836
BMDS_data,no_soc_bandgap,0.2,fill_with_gbr,0.843933373685771,0.16675045376565456,0.12199783325195312
BMDS_data,no_soc_bandgap,0.2,fill_with_rf,0.7421871478934079,0.1425410460526317,0.24016022682189941
BMDS_data,no_soc_bandgap,0.2,fill_with_dt,0.7457916765883226,0.09095131578947369,0.013999700546264648
BMDS_data,no_soc_bandgap,0.1,fill_with_et,0.8399923147131594,0.19271125000000008,0.1720411777496338
BMDS_data,no_soc_bandgap,0.1,fill_with_ridge,1.2175681398356846,0.4015171090336245,0.011002063751220703
BMDS_data,no_soc_bandgap,0.1,fill_with_xgb,0.7935334743036875,0.1588862614559745,0.06199765205383301
BMDS_data,no_soc_bandgap,0.1,fill_with_lgb,0.7983307750372559,0.20530417183451524,0.031000614166259766
BMDS_data,no_soc_bandgap,0.1,fill_with_gbr,0.9386746389152848,0.11220110798125572,0.12996792793273926
BMDS_data,no_soc_bandgap,0.1,fill_with_rf,0.7928115773015231,0.16954617105263153,0.2760279178619385
BMDS_data,no_soc_bandgap,0.1,fill_with_dt,1.121897515490233,0.13740526315789472,0.009000062942504883
BMDS_data,d,0.9,fill_with_et,0.4522000619135187,0.19084717566263193,0.09000802040100098
BMDS_data,d,0.9,fill_with_ridge,0.5085832280105883,0.2760747516474344,0.020000219345092773
BMDS_data,d,0.9,fill_with_xgb,0.5006969371313429,0.14646085566823386,0.04900026321411133
BMDS_data,d,0.9,fill_with_lgb,0.4653142569040967,0.22571308576783944,0.025667667388916016
BMDS_data,d,0.9,fill_with_gbr,0.4590792061967594,0.1688393591544931,0.05200004577636719
BMDS_data,d,0.9,fill_with_rf,0.4405941348062327,0.20192626884256765,0.10299015045166016
BMDS_data,d,0.9,fill_with_dt,0.5425845805861044,0.15744716513786544,0.022007226943969727
BMDS_data,d,0.8,fill_with_et,0.42338237384822786,0.16794399295363177,0.10499954223632812
BMDS_data,d,0.8,fill_with_ridge,0.5893146545769534,0.29544660365537834,0.027003049850463867
BMDS_data,d,0.8,fill_with_xgb,0.4368692364311144,0.09775807057697136,0.06499934196472168
BMDS_data,d,0.8,fill_with_lgb,0.4455314137063224,0.1831129338770109,0.026964187622070312
BMDS_data,d,0.8,fill_with_gbr,0.44005214236505097,0.13800021102620494,0.05999016761779785
BMDS_data,d,0.8,fill_with_rf,0.41960869331024175,0.17380790340064167,0.12703800201416016
BMDS_data,d,0.8,fill_with_dt,0.5389171265807061,0.06779945178371713,0.02199864387512207
BMDS_data,d,0.7000000000000001,fill_with_et,0.3717357355153783,0.13204160882091368,0.11299800872802734
BMDS_data,d,0.7000000000000001,fill_with_ridge,0.4966490863760827,0.2910294924292416,0.026544570922851562
BMDS_data,d,0.7000000000000001,fill_with_xgb,0.41256408792859217,0.08724353662842133,0.05499911308288574
BMDS_data,d,0.7000000000000001,fill_with_lgb,0.41265734620657607,0.11033456478196718,0.026999235153198242
BMDS_data,d,0.7000000000000001,fill_with_gbr,0.4041399343219815,0.11730977461484673,0.06900167465209961
BMDS_data,d,0.7000000000000001,fill_with_rf,0.3875685212615522,0.12708831909979523,0.1536400318145752
BMDS_data,d,0.7000000000000001,fill_with_dt,0.5321235472818219,0.05372018705921051,0.018009662628173828
BMDS_data,d,0.6000000000000001,fill_with_et,0.3607702636858789,0.11633366038841042,0.1252429485321045
BMDS_data,d,0.6000000000000001,fill_with_ridge,0.47827099409726276,0.31156147126468003,0.017003297805786133
BMDS_data,d,0.6000000000000001,fill_with_xgb,0.4207866897282133,0.05945655874785481,0.05499744415283203
BMDS_data,d,0.6000000000000001,fill_with_lgb,0.3916267476030991,0.10117375735983802,0.03000044822692871
BMDS_data,d,0.6000000000000001,fill_with_gbr,0.3717346872833993,0.11794409232236878,0.07900023460388184
BMDS_data,d,0.6000000000000001,fill_with_rf,0.37102688213231855,0.11597117562531623,0.17099261283874512
BMDS_data,d,0.6000000000000001,fill_with_dt,0.4916004675407854,0.057332471232675444,0.023000240325927734
BMDS_data,d,0.5,fill_with_et,0.3471887181287893,0.10558668871652377,0.15200042724609375
BMDS_data,d,0.5,fill_with_ridge,0.4951284486367904,0.2848269507476914,0.015004873275756836
BMDS_data,d,0.5,fill_with_xgb,0.3829748924315868,0.06562211727939544,0.06099820137023926
BMDS_data,d,0.5,fill_with_lgb,0.38515548125386906,0.07864165270173426,0.029966115951538086
BMDS_data,d,0.5,fill_with_gbr,0.3672299015030737,0.12288073891395737,0.08960795402526855
BMDS_data,d,0.5,fill_with_rf,0.3585499636532462,0.11066234455380536,0.21334218978881836
BMDS_data,d,0.5,fill_with_dt,0.46761869619789714,0.04042069034078946,0.018994569778442383
BMDS_data,d,0.4,fill_with_et,0.35083162740140683,0.13757418883399358,0.14600396156311035
BMDS_data,d,0.4,fill_with_ridge,0.4880177376951724,0.32461947244047784,0.019995450973510742
