dataset,column,miss_ratio,method,RMSE,Wasserstein,time
Crystal_structure,τ,0.7000000000000001,fill_with_et,0.08550915174080125,0.031168415770211202,0.09743022918701172
Crystal_structure,τ,0.7000000000000001,fill_with_ridge,0.6805357020004253,0.30243080189514204,0.02414393424987793
Crystal_structure,τ,0.7000000000000001,fill_with_xgb,0.09555102794534198,0.03504100242230544,0.05536794662475586
Crystal_structure,τ,0.7000000000000001,fill_with_lgb,0.3651402396676505,0.06705132419085194,0.04092001914978027
Crystal_structure,τ,0.7000000000000001,fill_with_gbr,0.09774223107697273,0.04145186641398696,0.06499934196472168
Crystal_structure,τ,0.7000000000000001,fill_with_rf,0.09760524888070493,0.034944254611627784,0.13010406494140625
Crystal_structure,τ,0.7000000000000001,fill_with_dt,0.13768594211029786,0.04113686988372093,0.014395952224731445
Crystal_structure,τ,0.6000000000000001,fill_with_et,0.07577689440689972,0.022998415150839602,0.14365482330322266
Crystal_structure,τ,0.6000000000000001,fill_with_ridge,0.6815157535768953,0.30828864823921504,0.020030975341796875
Crystal_structure,τ,0.6000000000000001,fill_with_xgb,0.09722184257661137,0.029667247691932762,0.05912280082702637
Crystal_structure,τ,0.6000000000000001,fill_with_lgb,0.2991933670883828,0.08137993001257977,0.04692816734313965
Crystal_structure,τ,0.6000000000000001,fill_with_gbr,0.09632235184065849,0.035728412295297995,0.07371973991394043
Crystal_structure,τ,0.6000000000000001,fill_with_rf,0.09822740449773766,0.028766373760123486,0.15894174575805664
Crystal_structure,τ,0.6000000000000001,fill_with_dt,0.12668235249799012,0.0319869391111111,0.015537261962890625
Crystal_structure,τ,0.5,fill_with_et,0.10144875167138453,0.029608337565147802,0.13423514366149902
Crystal_structure,τ,0.5,fill_with_ridge,0.7471476968669956,0.33947076206078786,0.013728618621826172
Crystal_structure,τ,0.5,fill_with_xgb,0.11216259576225125,0.03163487373212498,0.05766892433166504
Crystal_structure,τ,0.5,fill_with_lgb,0.33316211365129467,0.061307802273060284,0.045797109603881836
Crystal_structure,τ,0.5,fill_with_gbr,0.0859522065307196,0.0337364603781075,0.06567835807800293
Crystal_structure,τ,0.5,fill_with_rf,0.1151391895165068,0.033466021947929275,0.15186166763305664
Crystal_structure,τ,0.5,fill_with_dt,0.14697613415235786,0.04822264719822486,0.012730121612548828
Crystal_structure,τ,0.4,fill_with_et,0.04028816701382937,0.0176073546801487,0.13747787475585938
Crystal_structure,τ,0.4,fill_with_ridge,0.6797721985747592,0.3099222303548831,0.016032695770263672
Crystal_structure,τ,0.4,fill_with_xgb,0.057432935940134135,0.024031593098314832,0.05775284767150879
Crystal_structure,τ,0.4,fill_with_lgb,0.16840370462513793,0.05164926366703826,0.04612231254577637
Crystal_structure,τ,0.4,fill_with_gbr,0.07246607606769098,0.03518689062779566,0.0748136043548584
Crystal_structure,τ,0.4,fill_with_rf,0.06842554068424364,0.028339583957555658,0.17777681350708008
Crystal_structure,τ,0.4,fill_with_dt,0.09058682826117304,0.03287980102592593,0.011998891830444336
Crystal_structure,τ,0.30000000000000004,fill_with_et,0.08933070963419958,0.02281123478206913,0.14210844039916992
Crystal_structure,τ,0.30000000000000004,fill_with_ridge,0.675857763429134,0.31148356072377303,0.009159088134765625
Crystal_structure,τ,0.30000000000000004,fill_with_xgb,0.0883659898274416,0.025378710890757286,0.0556948184967041
Crystal_structure,τ,0.30000000000000004,fill_with_lgb,0.24311829602815743,0.0594035682965427,0.04158329963684082
Crystal_structure,τ,0.30000000000000004,fill_with_gbr,0.08061982572858133,0.03273484043422198,0.07705140113830566
Crystal_structure,τ,0.30000000000000004,fill_with_rf,0.11613704839994336,0.034243518331231716,0.20792078971862793
Crystal_structure,τ,0.30000000000000004,fill_with_dt,0.1156056303331065,0.03165969700492613,0.011581897735595703
Crystal_structure,τ,0.2,fill_with_et,0.030842586960016252,0.015160763986740627,0.13607239723205566
Crystal_structure,τ,0.2,fill_with_ridge,0.6540345990785624,0.2765633508897771,0.007288694381713867
Crystal_structure,τ,0.2,fill_with_xgb,0.04024421724698726,0.022760671764898426,0.047754526138305664
Crystal_structure,τ,0.2,fill_with_lgb,0.06842315499653352,0.030122308615070717,0.04571890830993652
Crystal_structure,τ,0.2,fill_with_gbr,0.06235772057924619,0.033706957989614664,0.0868065357208252
Crystal_structure,τ,0.2,fill_with_rf,0.04870697474900847,0.02269874997022201,0.19943809509277344
Crystal_structure,τ,0.2,fill_with_dt,0.06434148967041593,0.02612845741481481,0.008000612258911133
Crystal_structure,τ,0.1,fill_with_et,0.0935011529778789,0.0227194013429409,0.15333771705627441
Crystal_structure,τ,0.1,fill_with_ridge,0.6335411732584034,0.3211677180047616,0.006000518798828125
Crystal_structure,τ,0.1,fill_with_xgb,0.10498370180323204,0.028230900064770432,0.05003976821899414
Crystal_structure,τ,0.1,fill_with_lgb,0.18620990096032308,0.0476611368903718,0.05208611488342285
Crystal_structure,τ,0.1,fill_with_gbr,0.09549929702512003,0.03905574608517552,0.08706855773925781
Crystal_structure,τ,0.1,fill_with_rf,0.10930496072393163,0.035631227613529215,0.23217535018920898
Crystal_structure,τ,0.1,fill_with_dt,0.11228235720335905,0.03756336586764702,0.008968114852905273
Crystal_structure,tG,0.9,fill_with_et,0.014659936409581265,0.004853431960641442,0.08074045181274414
Crystal_structure,tG,0.9,fill_with_ridge,0.023515506889727793,0.008053288710293935,0.018038272857666016
Crystal_structure,tG,0.9,fill_with_xgb,0.027374911433015462,0.00958191992657004,0.03431057929992676
Crystal_structure,tG,0.9,fill_with_lgb,0.029339211092196275,0.013766005982476699,0.03823399543762207
Crystal_structure,tG,0.9,fill_with_gbr,0.02220539259856902,0.006885841736912979,0.054534196853637695
Crystal_structure,tG,0.9,fill_with_rf,0.026323016030857203,0.009795106937960745,0.0945136547088623
Crystal_structure,tG,0.9,fill_with_dt,0.03330272409835037,0.009721976361842109,0.017077922821044922
Crystal_structure,tG,0.8,fill_with_et,0.008427996315425488,0.00280525225648149,0.11055707931518555
Crystal_structure,tG,0.8,fill_with_ridge,0.01740258680219256,0.006831545386604388,0.015937328338623047
Crystal_structure,tG,0.8,fill_with_xgb,0.012717604663722352,0.0033240263892374096,0.044072628021240234
Crystal_structure,tG,0.8,fill_with_lgb,0.019144618820004847,0.004660683946346779,0.03694462776184082
Crystal_structure,tG,0.8,fill_with_gbr,0.010898332230363832,0.002527999849827027,0.06383681297302246
