dataset,column,miss_ratio,method,RMSE,Wasserstein,time
Rajan_MXene_data,Hf(eV),0.9,fill_with_et,3.873741709830525,2.8440096507936437,0.05659198760986328
Rajan_MXene_data,Hf(eV),0.9,fill_with_ridge,3.7988042375498305,2.3954524698301793,0.00799870491027832
Rajan_MXene_data,Hf(eV),0.9,fill_with_xgb,4.598197681384312,2.94977672556317,0.02400064468383789
Rajan_MXene_data,Hf(eV),0.9,fill_with_lgb,3.477913707053737,2.771702454367571,0.014967918395996094
Rajan_MXene_data,Hf(eV),0.9,fill_with_gbr,4.27262533814829,3.128336084726017,0.03097081184387207
Rajan_MXene_data,Hf(eV),0.9,fill_with_rf,3.4207486306171515,2.3999620158730104,0.0650320053100586
Rajan_MXene_data,Hf(eV),0.9,fill_with_dt,4.891188494451422,3.485955555555556,0.004999876022338867
Rajan_MXene_data,Hf(eV),0.8,fill_with_et,2.7839883993191754,2.038492267857145,0.0590364933013916
Rajan_MXene_data,Hf(eV),0.8,fill_with_ridge,2.5535413419843214,0.5741035372668954,0.005970001220703125
Rajan_MXene_data,Hf(eV),0.8,fill_with_xgb,3.785198758132284,1.8856085483414788,0.03203701972961426
Rajan_MXene_data,Hf(eV),0.8,fill_with_lgb,2.983325320861277,2.4332249883787975,0.01096200942993164
Rajan_MXene_data,Hf(eV),0.8,fill_with_gbr,3.6604713299275624,2.284061299310443,0.03478741645812988
Rajan_MXene_data,Hf(eV),0.8,fill_with_rf,2.9134512165914908,1.9489071785714307,0.07300639152526855
Rajan_MXene_data,Hf(eV),0.8,fill_with_dt,3.957626446563106,2.461551785714286,0.004999876022338867
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_et,2.085073325065734,0.5444513673469407,0.058998823165893555
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_ridge,2.2320391456358557,0.5630062222500485,0.0050013065338134766
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_xgb,2.3113167367055842,0.6438743283018774,0.035002708435058594
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_lgb,2.9712358643038352,2.4453801612275683,0.01800251007080078
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_gbr,2.315271039653963,0.5489187467935575,0.038968801498413086
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_rf,2.1876754621541816,0.6865179591836726,0.06704258918762207
Rajan_MXene_data,Hf(eV),0.7000000000000001,fill_with_dt,2.6031044268609085,0.5384857142857145,0.004999876022338867
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_et,2.2027181895777135,1.1991963809523816,0.06496810913085938
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_ridge,1.7255917215372367,0.8351505957008465,0.005998849868774414
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_xgb,2.760731192861904,1.4185221990676153,0.02599477767944336
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_lgb,3.300305776094196,2.669853063715721,0.018042325973510742
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_gbr,2.5356710072656936,1.0423992226306376,0.03796792030334473
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_rf,2.248838998070682,1.2151928333333317,0.06996369361877441
Rajan_MXene_data,Hf(eV),0.6000000000000001,fill_with_dt,3.1129501533723523,1.0390499999999998,0.00603795051574707
Rajan_MXene_data,Hf(eV),0.5,fill_with_et,1.756903936831732,0.5760315714285702,0.08562564849853516
Rajan_MXene_data,Hf(eV),0.5,fill_with_ridge,1.627390631332131,0.6367255968800591,0.0050373077392578125
Rajan_MXene_data,Hf(eV),0.5,fill_with_xgb,1.8142200990881425,0.6067257661873955,0.030995845794677734
