dataset,column,miss_ratio,method,RMSE,Wasserstein,time
bandgap,target,0.6000000000000001,fill_with_lgb,0.7690791676358573,0.13062771495608844,0.19471502304077148
bandgap,target,0.6000000000000001,fill_with_gbr,0.7542108782070497,0.1898693199042651,0.45362401008605957
bandgap,target,0.6000000000000001,fill_with_rf,0.7467369444419795,0.1753884963215694,0.8400802612304688
bandgap,target,0.6000000000000001,fill_with_dt,1.026838329702025,0.050214720788926276,0.15331363677978516
bandgap,target,0.5,fill_with_et,0.7454219297155944,0.17886948161467398,0.5660114288330078
bandgap,target,0.5,fill_with_ridge,1.012097625353813,0.2646951144516012,0.1434764862060547
bandgap,target,0.5,fill_with_xgb,0.778411847390298,0.11431328807902627,0.25844383239746094
bandgap,target,0.5,fill_with_lgb,0.7778465674954723,0.12339119969985683,0.17544317245483398
bandgap,target,0.5,fill_with_gbr,0.7672491058859033,0.19286335825368028,0.5013813972473145
bandgap,target,0.5,fill_with_rf,0.7853701314316647,0.16823994862824845,1.0220263004302979
bandgap,target,0.5,fill_with_dt,0.9891056319867527,0.05269446654106278,0.1387331485748291
bandgap,target,0.4,fill_with_et,0.6604064620122855,0.19131236793271908,0.6726055145263672
bandgap,target,0.4,fill_with_ridge,0.9510446191425,0.2707204725617809,0.12858223915100098
bandgap,target,0.4,fill_with_xgb,0.6622698947629742,0.14019900057906004,0.2329716682434082
bandgap,target,0.4,fill_with_lgb,0.6704510324862766,0.16004497472948315,0.18086719512939453
bandgap,target,0.4,fill_with_gbr,0.7153598162612317,0.2263837944892652,0.5433797836303711
bandgap,target,0.4,fill_with_rf,0.6732709518230007,0.20065219935075698,1.145005226135254
bandgap,target,0.4,fill_with_dt,0.907792169855828,0.091773834450151,0.11500906944274902
bandgap,target,0.30000000000000004,fill_with_et,0.7558842713325158,0.15147651622507383,0.5811614990234375
bandgap,target,0.30000000000000004,fill_with_ridge,0.9689398807460974,0.2295949288016793,0.07775545120239258
bandgap,target,0.30000000000000004,fill_with_xgb,0.7360834464957771,0.08093494347664743,0.18809771537780762
bandgap,target,0.30000000000000004,fill_with_lgb,0.7513537034773573,0.10092686122333064,0.11545419692993164
bandgap,target,0.30000000000000004,fill_with_gbr,0.790816230114278,0.17719147437937274,0.45699596405029297
bandgap,target,0.30000000000000004,fill_with_rf,0.7581326809235996,0.14450235468986725,1.107342004776001
bandgap,target,0.30000000000000004,fill_with_dt,0.9671881624845134,0.08235948915436253,0.08867692947387695
bandgap,target,0.2,fill_with_et,0.5851990739113705,0.17230732658507036,0.5922942161560059
bandgap,target,0.2,fill_with_ridge,0.9753621993462189,0.262615106759744,0.055304527282714844
bandgap,target,0.2,fill_with_xgb,0.6337658002666768,0.13878050885996923,0.1503610610961914
bandgap,target,0.2,fill_with_lgb,0.6594130892502068,0.15253931248510133,0.10299849510192871
bandgap,target,0.2,fill_with_gbr,0.6941820585383829,0.20242238938491255,0.4983797073364258
bandgap,target,0.2,fill_with_rf,0.6385986717203228,0.18356295650267845,1.3806993961334229
bandgap,target,0.2,fill_with_dt,0.7768794345689697,0.09389609822535216,0.07941269874572754
bandgap,target,0.1,fill_with_et,0.5333062073603239,0.13056024594209675,0.7232873439788818
bandgap,target,0.1,fill_with_ridge,0.9291867105037163,0.2308093764708108,0.03848767280578613
bandgap,target,0.1,fill_with_xgb,0.6117842006829451,0.12769103883117103,0.15187430381774902
bandgap,target,0.1,fill_with_lgb,0.6604096673647728,0.17904875781181442,0.08602070808410645
bandgap,target,0.1,fill_with_gbr,0.6788563912605722,0.20153897243475166,0.6260499954223633
bandgap,target,0.1,fill_with_rf,0.5768902017595183,0.15573310403210217,1.5209388732910156
bandgap,target,0.1,fill_with_dt,0.8028232288598568,0.06605972863306452,0.058473825454711914
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_et,11.701360204348104,5.450711020134227,0.3059396743774414
bandgap,range_heat_of_fusion_(kJ/mol)_,0.9,fill_with_ridge,12.913917179798563,7.10404782099317,0.19398736953735352
